,us_real_gdp,us_gdp_yoy_growth,us_bond_yield_10y,us_bond_yield_1y,us_term_spread,us_reer,us_reer_log_ret,us_oil_price,us_oil_log_ret,us_credit,us_credit_mom_growth,us_credit_yoy_growth,us_industrial_production,us_vix,us_vix_log_ret,us_sp500_close,us_sp500_log_ret,us_house_price_idx,us_cpi,us_unemployment,us_consumer_confidence,us_delinquency_rate,us_house_price_yoy,us_indprod_yoy,us_oil_yoy,us_reer_interp,us_reer_diff,us_bond_yield_10y_d1,us_house_price_yoy_L7,us_unemployment_L0,us_consumer_confidence_L3,us_credit_mom_growth_L18,us_gdp_yoy_growth_L2,us_cpi_L18,us_indprod_yoy_L5,us_sp500_log_ret_L12,us_bond_yield_10y_d1_L4,us_reer_diff_L0,us_oil_yoy_L4,us_vix_log_ret_L11
1997-08-31,12430.343036708384,4.607780077633272,6.3,5.59,0.71,91.65,0.0169458280387682,19.66,-0.0266013176057256,10363.593509250308,0.7667085219748015,6.900938829334047,81.4694,24.76,0.1421071781757313,899.469970703125,-0.0591828952940651,76.49820514407546,2.229223760350348,4.91467571041289,100.8927,4.696434972806826,1.0262281578689914,7.421174007233544,-11.64044943820225,91.65,1.5400000000000063,0.08000000000000007,0.2965876007827495,4.91467571041289,100.5508,0.4234202315195334,4.31127171595187,2.711477213925248,7.470272474009643,0.0186391420307611,0.1999999999999993,1.5400000000000063,-3.5799522673030992,-0.0035335725813112
1997-09-30,12471.01,4.674702492340366,6.21,5.47,0.7400000000000002,91.79,0.0015263849452855,21.13,0.0721077169089447,10437.733,0.7153840092581465,7.165277561883432,82.2156,22.91,-0.0776559513509912,947.280029296875,0.0517890825490749,76.6141314803323,2.202923,4.866667,100.9501,4.7,1.1217829879032415,7.7307713474798145,-12.685950413223146,91.79,0.14000000000000057,-0.08999999999999986,0.23237243673461805,4.866667,100.6872,0.5105691907170584,4.455833757032357,2.739726,6.536171976339267,0.0527853416930763,-0.17999999999999972,0.14000000000000057,6.221547799696503,0.0661964380688626
1997-10-31,12507.309738629669,4.609071651036767,6.03,5.36,0.6699999999999999,92.26,0.0051073188986748,21.1,-0.0014207911459444,10509.812745867755,0.690568975732142,7.385323274533095,82.9446,35.09,0.4263426931297197,914.6199951171876,-0.0350860778207732,76.76373254529098,2.133702142436106,4.793062445494527,100.9803,4.734734117490405,1.3266076258599213,8.653836077256006,-9.247311827956983,92.26,0.46999999999999886,-0.17999999999999972,0.26415304279685525,4.793062445494527,100.8067,0.5986671799484755,4.607780077633272,2.775862979215354,6.331688761977006,0.0257661848107202,-0.21999999999999975,0.46999999999999886,-5.258126195028689,-0.0550493587256881
1997-11-30,12540.672693603094,4.50509425984964,5.88,5.52,0.3600000000000003,93.78,0.0163409355317656,19.13,-0.0980152570298594,10576.07936970417,0.630521451131183,7.564119188680873,83.5978,27.43,-0.2462788846456119,955.4000244140624,0.0436214533803279,76.94932435740841,2.0233784130266788,4.718458858797677,100.9777,4.779489589943635,1.6162367829798185,8.512624010737335,-19.282700421940934,93.78,1.519999999999996,-0.15000000000000036,0.42872551524171243,4.718458858797677,100.8927,0.6733578187561706,4.674702492340366,2.815765775224488,6.012329789391524,0.0708089630565467,-0.27000000000000046,1.519999999999996,-1.319648093841641,0.1992907260270884
1997-12-31,12577.495,4.483552816031211,5.81,5.51,0.2999999999999998,96.76,0.0312820720803863,17.65,-0.0805220000728558,10642.672,0.6296532766819851,7.747968691279961,83.9538,24.01,-0.1331668947163499,970.4299926757812,0.0156091381815246,77.1938817020323,1.871714,4.666667,100.9416,4.81,1.9791218342135153,8.280957988374027,-31.853281853281857,96.76,2.980000000000004,-0.07000000000000028,0.665632426781837,4.666667,100.9501,0.6292975925180855,4.609071651036767,2.847131,6.901473595485519,-0.0217400256201896,0.08000000000000007,2.980000000000004,-11.64044943820225,-0.071830819812614
1998-01-31,12619.56998858456,4.626360566557874,5.54,5.24,0.2999999999999998,99.15,0.0244001692239784,17.21,-0.0252451731558575,10710.151701260109,0.6340484913949007,7.964197211203539,84.3218,21.47,-0.1118137983424723,980.280029296875,0.0100990103368634,77.49665161842415,1.6963798453189416,4.657555019973489,100.8896,4.805384802235268,2.3732853145468136,8.58347433946034,-28.737060041407858,99.15,2.3900000000000006,-0.2699999999999996,0.8638472281043308,4.657555019973489,100.9803,0.5700692331920942,4.50509425984964,2.867441687945576,7.421174007233544,0.0595106265461695,-0.08999999999999986,2.3900000000000006,-12.685950413223146,0.0803982210979125
1998-02-28,12659.979643108893,4.792824809636631,5.57,5.41,0.1600000000000001,97.65,-0.015244197643117,15.44,-0.108529065626818,10777.677628157842,0.6304852515748305,8.21113537206013,84.4583,18.55,-0.1461868228372455,1049.3399658203125,0.0680783664885876,77.80357171721207,1.5542280650074145,4.659837519471671,100.8223,4.783125308076039,2.7231983126968506,7.476143150007708,-23.94088669950739,97.65,-1.5,0.03000000000000025,0.9679398767122871,4.659837519471671,100.9777,0.5076896566641675,4.483552816031211,2.892811531091496,7.7307713474798145,0.005910091189056,-0.17999999999999972,-1.5,-9.247311827956983,0.04811288679847
1998-03-31,12703.742,4.855526883310857,5.65,5.41,0.2400000000000002,97.24,-0.0042075078747654,15.75,0.019878820675012,10867.157,0.8302286905333078,8.566087189686499,84.488,24.22,0.266708949071502,1101.75,0.0487384622054994,78.1561420030997,1.462294,4.633333,100.7212,4.76,3.065969742308261,6.835942439493192,-22.604422604422613,97.24,-0.4100000000000108,0.08000000000000007,1.0262281578689914,4.633333,100.9416,0.4669548765863451,4.626360566557874,2.943742,8.653836077256006,-0.0435486361821428,-0.15000000000000036,-0.4100000000000108,-19.282700421940934,-0.0986581447467013
1998-04-30,12742.655485876952,4.685790257108713,5.64,5.4,0.2399999999999993,97.07,-0.0017497817237877,15.56,-0.0121368465213964,10972.184661258909,0.9664686105014252,8.989607490161045,84.7779,21.18,-0.1341213979516858,1111.75,0.0090355256687094,78.48856227180075,1.4690346232183196,4.553878696541657,100.5833,4.754752378563667,3.3259825754604844,7.077008185695677,-22.97029702970297,97.07,-0.1700000000000017,-0.010000000000000675,1.1217829879032415,4.553878696541657,100.8896,0.4842416366532154,4.792824809636631,3.0347551619177278,8.512624010737335,0.0567636050323618,-0.07000000000000028,-0.1700000000000017,-31.853281853281857,-0.0443384725141808
1998-05-31,12781.569422645343,4.375104508761929,5.65,5.42,0.2300000000000004,97.77,0.007185413793445,15.21,-0.022750412479044,11088.12842147251,1.0567062421304565,9.403805091685124,85.3367,21.32,0.0065882591243834,1090.8199462890625,-0.0190056926596579,78.81049437635187,1.5355480887880182,4.455875760024344,100.4099,4.759321034722315,3.535706602271671,7.188999827918208,-27.57142857142857,97.77,0.7000000000000028,0.010000000000000675,1.3266076258599213,4.455875760024344,100.8223,0.4632507459022106,4.855526883310857,3.129065415582468,8.280957988374027,0.0569254445745235,-0.2699999999999996,0.7000000000000028,-28.737060041407858,0.1150580013566631
1998-06-30,12821.339,4.09279008633523,5.5,5.38,0.1200000000000001,99.91,0.0216519992273472,14.3,-0.0616935690053399,11192.516,0.9414355115633376,9.657734133991225,84.8248,19.71,-0.0785194781330149,1133.8399658203125,0.0386804139824303,79.0918044189641,1.602164,4.4,100.2125,4.76,3.707138540611199,6.058575229559682,-27.850655903128153,99.91,2.1400000000000006,-0.15000000000000036,1.6162367829798185,4.4,100.7212,0.4579496990986031,4.685790257108713,3.190104,8.58347433946034,0.0425350366289038,0.03000000000000025,2.1400000000000006,-23.94088669950739,-0.0023250417356077
1998-07-31,12867.817903699635,3.94367427900264,5.46,5.38,0.08,100.35,0.0043942944974198,14.27,-0.0021001057771166,11281.510653690755,0.7951264370831046,9.691748785141671,84.4986,24.8,0.2297175320063076,1120.6700439453125,-0.0116833117841352,79.34926641026152,1.6287330154337996,4.420378409145787,100.0221,4.747383128873646,3.8767366184066843,4.755871384932742,-29.32144626052502,100.35,0.4399999999999977,-0.040000000000000036,1.9791218342135153,4.420378409145787,100.5833,0.4325006457081892,4.375104508761929,3.178487772327937,7.476143150007708,0.0752427225584924,0.08000000000000007,0.4399999999999977,-22.604422604422613,0.1421071781757313
1998-08-31,12921.778716424427,3.953516634776455,5.34,4.95,0.3899999999999997,102.1,0.0172886499282727,13.29,-0.0711475587635911,11359.655357166865,0.6926794280918802,9.611162836785269,86.248,44.28,0.5796894546694996,957.280029296875,-0.1575860786834315,79.60190064556082,1.6196399301632318,4.483527498304119,99.86291,4.729710165451167,4.05721349362369,5.865515150473688,-32.40081383519837,102.1,1.75,-0.1200000000000001,2.3732853145468136,4.483527498304119,100.4099,0.4008461588077772,4.09279008633523,3.1016253150012685,6.835942439493192,-0.0591828952940651,-0.010000000000000675,1.75,-22.97029702970297,-0.0776559513509912
1998-09-30,12982.752,4.103452727565782,4.81,4.41,0.3999999999999994,100.36,-0.0171890036723982,16.19,0.1973818949643898,11437.292,0.6834418861497715,9.576399396305678,86.2021,40.95,-0.0781812975413576,1017.010009765625,0.0605262781981877,79.876416902589,1.595855,4.533333,99.76708,4.72,4.258072706983773,4.848836473856544,-23.37908187411263,100.36,-1.7399999999999949,-0.5300000000000002,2.7231983126968506,4.533333,100.2125,0.5005689056793772,3.94367427900264,2.946237,7.077008185695677,0.0517890825490749,0.010000000000000675,-1.7399999999999949,-27.57142857142857,0.4263426931297197
1998-10-31,13054.6356985428,4.376048657551657,4.53,4.18,0.3500000000000005,97.37,-0.0302455665075566,14.48,-0.1116253807319734,11529.031629398492,0.8021097074245587,9.69778347317818,86.7914,28.05,-0.3783631783303731,1098.6700439453125,0.0772334378916789,80.2161403199799,1.5724798633834045,4.5326385962368345,99.76907,4.725625203693421,4.497446463604393,4.637794383238925,-31.37440758293839,97.37,-2.989999999999995,-0.27999999999999936,3.065969742308261,4.5326385962368345,100.0221,0.5741252476020309,3.953516634776455,2.737528593723251,7.188999827918208,-0.0350860778207732,-0.15000000000000036,-2.989999999999995,-27.850655903128153,-0.2462788846456119
1998-11-30,13125.736184364074,4.6653278102012585,4.83,4.53,0.2999999999999998,97.06,-0.0031888110135947,11.37,-0.2417900791951257,11625.617384623529,0.8377612129950807,9.923696468521449,86.7256,26.01,-0.075507552508145,1163.6300048828125,0.0574440362046962,80.58301669775793,1.5561338510432834,4.492258681995127,99.87201,4.736781518962634,4.72218875304482,3.741486019967022,-40.56455828541557,97.06,-0.3100000000000023,0.2999999999999998,3.3259825754604844,4.492258681995127,99.86291,0.6741103597629472,4.103452727565782,2.512160441255591,6.058575229559682,0.0436214533803279,-0.040000000000000036,-0.3100000000000023,-29.32144626052502,-0.1331668947163499
1998-12-31,13191.67,4.883126568525764,4.65,4.53,0.1200000000000001,96.15,-0.0094198719422813,12.14,0.0655274778689077,11726.858,0.8708407650709127,10.187159765893371,87.1185,24.42,-0.0630786107780015,1229.22998046875,0.054843507646719,80.9744605575647,1.548307,4.433333,100.0393,4.74,4.897511010167088,3.7695732652959,-31.218130311614722,96.15,-0.9099999999999966,-0.17999999999999972,3.535706602271671,4.433333,99.76708,0.7076903749263286,4.376048657551657,2.342419,4.755871384932742,0.0156091381815246,-0.1200000000000001,-0.9099999999999966,-32.40081383519837,-0.1118137983424723
1999-01-31,13243.210093144984,4.941849089347405,4.72,4.51,0.2099999999999999,96.2,0.000519885636872,12.81,0.0537203302772907,11824.032208499488,0.8286465863190928,10.400230905303864,87.4949,26.25,0.0722635203550741,1279.6400146484375,0.0401908586154822,81.35343091213862,1.5549927336519296,4.377532795914803,100.2458,4.724121195419025,4.97670442937892,3.763083805136991,-25.56653108657757,96.2,0.04999999999999716,0.0699999999999994,3.707138540611199,4.377532795914803,99.76907,0.7638705668704837,4.6653278102012585,2.257764351578011,5.865515150473688,0.0100990103368634,-0.5300000000000002,0.04999999999999716,-23.37908187411263,-0.1461868228372455
1999-02-28,13280.085202744973,4.8981560564642646,5.0,4.88,0.1200000000000001,97.23,0.0106499481499049,12.31,-0.0398141757122807,11907.655146777342,0.7072286069869094,10.48442491606274,88.027,27.88,0.0602435968546902,1238.3299560546875,-0.0328151376002514,81.67211062572129,1.586773143072889,4.335250787502456,100.4559,4.696893445502753,4.972186781565724,4.225398806274816,-20.272020725388597,97.23,1.0300000000000011,0.28000000000000025,3.8767366184066843,4.335250787502456,99.87201,0.7667085219748015,4.883126568525764,2.229223760350348,4.848836473856544,0.0680783664885876,-0.27999999999999936,1.0300000000000011,-31.37440758293839,0.266708949071502
1999-03-31,13315.597,4.816336792733988,5.23,4.72,0.5100000000000007,98.44,0.0123679197012892,16.66,0.3025986965423345,11996.079,0.7425798961484764,10.38838400880746,88.2267,23.26,-0.1811744388018047,1286.3699951171875,0.0380606322589118,81.9868653045711,1.667696,4.3,100.645,4.66,4.901372052524633,4.425125461604007,5.777777777777771,98.44,1.2099999999999937,0.23000000000000043,4.05721349362369,4.3,100.0393,0.7153840092581465,4.941849089347405,2.202923,4.637794383238925,0.0487384622054994,0.2999999999999998,1.2099999999999937,-40.56455828541557,-0.1341213979516858
1999-04-30,13349.434830237891,4.761796668154839,5.18,4.78,0.3999999999999994,98.12,-0.0032560061325664,18.69,0.1149779847287748,12079.008458892007,0.691304707913365,10.087542561520358,88.4295,25.07,0.0749367650796835,1335.1800537109375,0.0372418599721307,82.24778567994029,1.7999443082993882,4.279066368044976,100.8107,4.6247395043281,4.789517477873528,4.307254602909483,20.11568123393317,98.12,-0.3199999999999932,-0.05000000000000071,4.258072706983773,4.279066368044976,100.2458,0.690568975732142,4.8981560564642646,2.133702142436106,3.741486019967022,0.0090355256687094,-0.17999999999999972,-0.3199999999999932,-31.218130311614722,0.0065882591243834
1999-05-31,13386.602683012214,4.733638259593698,5.54,4.97,0.5700000000000003,97.87,-0.0025511519525604,16.85,-0.1036379646691007,12168.253288084974,0.7388423436964331,9.741273058497123,88.9886,25.39,0.012683483546385,1301.8399658203125,-0.0252875323361149,82.4928059794409,1.9631223715109745,4.268786662481168,100.9527,4.595407164925072,4.672362015018594,4.27940147673862,10.78238001314924,97.87,-0.25,0.3600000000000003,4.497446463604393,4.268786662481168,100.4559,0.630521451131183,4.816336792733988,2.0233784130266788,3.7695732652959,-0.0190056926596579,0.0699999999999994,-0.25,-25.56653108657757,-0.0785194781330149
1999-06-30,13426.748,4.721885912228041,5.9,5.07,0.8300000000000001,98.43,0.0057055682033918,19.33,0.1373076364218685,12265.22,0.796882753993744,9.584118530632434,88.9188,21.09,-0.1855564012259038,1372.7099609375,0.053008237590088,82.7323340119465,2.109359,4.266667,101.0605,4.58,4.602916344780605,4.826418688874012,35.17482517482515,98.43,0.5600000000000023,0.3600000000000003,4.72218875304482,4.266667,100.645,0.6296532766819851,4.761796668154839,1.871714,3.763083805136991,0.0386804139824303,0.28000000000000025,0.5600000000000023,-20.272020725388597,0.2297175320063076
1999-07-31,13474.997748003383,4.718592140856903,5.79,5.13,0.6600000000000001,98.75,0.0032457681401113,20.52,0.0597417270823293,12380.602735070986,0.94073106777528,9.74241938973539,89.4333,24.64,0.1555721441746359,1328.719970703125,-0.0325708089457425,83.00204246497402,2.218759347128523,4.267649890968478,101.1376,4.580987191226275,4.603415028220259,5.839978413843561,43.79817799579537,98.75,0.3199999999999932,-0.11000000000000032,4.897511010167088,4.267649890968478,100.8107,0.6340484913949007,4.733638259593698,1.6963798453189416,4.225398806274816,-0.0116833117841352,0.23000000000000043,0.3199999999999932,5.777777777777771,0.5796894546694996
1999-08-31,13533.86052831704,4.736823198454987,5.94,5.3,0.6400000000000006,97.64,-0.0113041582564718,22.15,0.0764374761885759,12502.805085584734,0.9870468597427796,10.063243051618208,89.7924,24.45,-0.007740922744438,1320.4100341796875,-0.0062737304431889,83.28385818758672,2.292801794805749,4.2604422775770345,101.1936,4.5912832350037664,4.625464357214737,4.109544569149426,66.66666666666667,97.64,-1.1099999999999994,0.15000000000000036,4.97670442937892,4.2604422775770345,100.9527,0.6304852515748305,4.721885912228041,1.5542280650074145,4.425125461604007,-0.1575860786834315,-0.05000000000000071,-1.1099999999999994,20.11568123393317,-0.0781812975413576
1999-09-30,13604.771,4.791118246732284,5.92,5.22,0.7000000000000002,97.0,-0.0065762670213765,24.54,0.1024669427916208,12616.408,0.9086194149042992,10.30939841354055,89.4299,25.41,0.0385125814111916,1282.7099609375,-0.0289673234211002,83.5511952282669,2.345981,4.233333,101.2426,4.6,4.600579830914775,3.7444563415508503,51.57504632489189,97.0,-0.6400000000000006,-0.020000000000000462,4.972186781565724,4.233333,101.0605,0.8302286905333078,4.718592140856903,1.462294,4.307254602909483,0.0605262781981877,0.3600000000000003,-0.6400000000000006,10.78238001314924,-0.3783631783303731
1999-10-31,13691.874451930322,4.881321609446765,6.11,5.43,0.6800000000000006,96.59,-0.0042357623121782,21.79,-0.1188532903262368,12720.46161660311,0.8247483483659668,10.334172248834218,90.523,22.2,-0.1350505084538389,1362.9300537109375,0.0606618366085531,83.80895997353274,2.400285689736757,4.178110381751573,101.2928,4.598573627739167,4.47892361714386,4.29950432876991,50.48342541436463,96.59,-0.4099999999999966,0.1900000000000004,4.901372052524633,4.178110381751573,101.1376,0.9664686105014252,4.736823198454987,1.4690346232183196,4.27940147673862,0.0772334378916789,0.3600000000000003,-0.4099999999999966,35.17482517482515,-0.075507552508145
1999-11-30,13772.033036839624,4.9238903128759,6.03,5.7,0.33,96.8,0.0021717780913266,24.87,0.1322111088587849,12811.269151411369,0.7138698071281757,10.198613351545749,90.9618,24.18,0.0854335563084128,1388.9100341796875,0.0188824579615932,84.0451637845461,2.4801011717393413,4.115841533214969,101.3447,4.583195831908335,4.296373142462051,4.884601547870515,118.7335092348285,96.8,0.20999999999999375,-0.08000000000000007,4.789517477873528,4.115841533214969,101.1936,1.0567062421304565,4.791118246732284,1.5355480887880182,4.826418688874012,0.0574440362046962,-0.11000000000000032,0.20999999999999375,43.79817799579537,-0.0630786107780015
1999-12-31,13827.98,4.823574270732967,6.28,5.98,0.2999999999999998,96.7,-0.0010335918232826,25.76,0.0351606434208396,12900.875,0.6994299122874859,10.01135171927552,91.6634,24.64,0.0188452934786724,1469.25,0.0562327750451049,84.2847229997912,2.622484,4.066667,101.3804,4.55,4.088032719740364,5.216917187508963,112.19110378912687,96.7,-0.09999999999999432,0.25,4.672362015018594,4.066667,101.2426,0.9414355115633376,4.881321609446765,1.602164,5.839978413843561,0.054843507646719,0.15000000000000036,-0.09999999999999432,66.66666666666667,0.0722635203550741
2000-01-31,13844.022049137431,4.536754697438838,6.66,6.3,0.3600000000000003,96.52,-0.0018631617024177,27.65,0.0708028267321907,12991.782620367549,0.7046624385365075,9.876076039683346,91.538,24.95,0.0125026835322085,1394.4599609375,-0.05224485096542,84.5302736598163,2.839833810705291,4.049153998384564,101.3735,4.500541526520536,3.9049892697317956,4.620955049951481,115.84699453551912,96.52,-0.18000000000000682,0.3799999999999999,4.602916344780605,4.049153998384564,101.2928,0.7951264370831046,4.9238903128759,1.6287330154337996,4.109544569149426,0.0401908586154822,-0.020000000000000462,-0.18000000000000682,51.57504632489189,0.0602435968546902
2000-02-29,13848.18811190016,4.277855905907613,6.52,6.2,0.3199999999999994,97.92,0.014400578007185,30.57,0.1003934079343994,13081.299366759951,0.6890258943531569,9.856216068704704,91.8239,23.37,-0.0654206736467609,1366.4200439453125,-0.0203130024369014,84.77932509526781,3.059754556970377,4.046293892473301,101.3081,4.455549912485531,3.804498801048428,4.313335681097841,148.33468724614133,97.92,1.4000000000000057,-0.14000000000000057,4.603415028220259,4.046293892473301,101.3447,0.6926794280918802,4.823574270732967,1.6196399301632318,3.7444563415508503,-0.0328151376002514,0.1900000000000004,1.4000000000000057,50.48342541436463,-0.1811744388018047
2000-03-31,13878.147,4.224744861233032,6.26,6.28,-0.0200000000000004,98.51,0.0060072471035719,26.86,-0.1293809448076517,13184.822,0.7913788251272758,9.909429572779583,92.1504,24.11,0.031173543642313,1498.5799560546875,0.0923237506366766,85.0823308549841,3.240178,4.033333,101.2119,4.43,3.775562754977546,4.447293166354416,61.224489795918366,98.51,0.5900000000000034,-0.2599999999999998,4.625464357214737,4.033333,101.3804,0.6834418861497715,4.536754697438838,1.595855,4.29950432876991,0.0380606322589118,-0.08000000000000007,0.5900000000000034,118.7335092348285,0.0749367650796835
2000-04-30,13955.615718189192,4.540873045638127,5.99,6.24,-0.25,98.97,0.0046587080410118,25.71,-0.0437581698172933,13293.829023638424,0.8267614355235597,10.05728714306946,92.6989,26.2,0.0831327185739715,1452.4300537109375,-0.0312799109533902,85.41839071139614,3.3121482937506,3.995885900699247,101.0937,4.441281179140083,3.854942726110555,4.828026846244748,37.560192616372376,98.97,0.45999999999999375,-0.2699999999999996,4.600579830914775,3.995885900699247,101.3735,0.8021097074245587,4.277855905907613,1.5724798633834045,4.884601547870515,0.0372418599721307,0.25,0.45999999999999375,112.19110378912687,0.012683483546385
2000-05-31,14055.999287621018,5.000496544640698,6.44,6.37,0.0700000000000002,101.32,0.0234670512248746,29.03,0.1214497567587403,13408.845031482717,0.8651834444370898,10.195314923404151,92.9499,23.65,-0.1023962958291092,1420.5999755859375,-0.0221587523957555,85.77826724106407,3.3213963791279464,3.95203570959973,100.948,4.475688895947646,3.98272458139195,4.451469064576807,72.28486646884271,101.32,2.3499999999999943,0.4500000000000002,4.47892361714386,3.95203570959973,101.3081,0.8377612129950807,4.224744861233032,1.5561338510432834,5.216917187508963,-0.0252875323361149,0.3799999999999999,2.3499999999999943,115.84699453551912,-0.1855564012259038
2000-06-30,14130.908,5.2444568111355006,6.1,6.08,0.0199999999999995,100.53,-0.0078276347161456,32.44,0.1110624512106736,13514.042,0.7845341509301607,10.181814920564005,92.9862,19.54,-0.1908994683233053,1454.5999755859375,0.0236516315584323,86.0989232694648,3.329322,3.933333,100.7837,4.51,4.069254539624323,4.574285752844154,67.8220382824625,100.53,-0.789999999999992,-0.34000000000000075,4.296373142462051,3.933333,101.2119,0.8708407650709127,4.540873045638127,1.548307,4.620955049951481,0.053008237590088,-0.14000000000000057,-0.789999999999992,148.33468724614133,0.1555721441746359
2000-07-31,14155.065251751332,5.046883988152895,6.05,6.07,-0.0200000000000004,100.74,0.0020867499001757,27.5,-0.1652062245746864,13610.34599708167,0.7126217091945497,9.932822240771388,92.8048,20.74,0.0596005561867445,1430.8299560546875,-0.0164762671934852,86.37474792863064,3.382910778879219,3.956380700630436,100.6012,4.5293480549900105,4.063400566413611,3.7698485910728996,34.015594541910346,100.74,0.20999999999999375,-0.04999999999999982,4.088032719740364,3.956380700630436,101.0937,0.8286465863190928,5.000496544640698,1.5549927336519296,4.313335681097841,-0.0325708089457425,-0.2599999999999998,0.20999999999999375,61.224489795918366,-0.007740922744438
2000-08-31,14147.954789530184,4.537465565928267,5.83,6.22,-0.3899999999999997,101.27,0.0052472770266891,33.09,0.1850451172609953,13698.557125283623,0.6481181905358735,9.563870119654585,92.5521,16.84,-0.2083071939872005,1517.6800537109375,0.0589282236915325,86.62467659305608,3.457223206877609,3.9924167017446464,100.3866,4.53388552641516,4.011363640172116,3.0734226950164922,49.39051918735895,101.27,0.5300000000000011,-0.21999999999999975,3.9049892697317956,3.9924167017446464,100.948,0.7072286069869094,5.2444568111355006,1.586773143072889,4.447293166354416,-0.0062737304431889,-0.2699999999999996,0.5300000000000011,37.560192616372376,0.0385125814111916
2000-09-30,14145.312,3.973172352551901,5.8,6.07,-0.2700000000000004,102.31,0.0102172025466551,30.87,-0.0694462834194529,13782.955,0.6161077691941852,9.24626882707027,92.9792,20.57,0.2000766948506852,1436.510009765625,-0.0549663208767474,86.8842011443255,3.508073,4.0,100.1366,4.53,3.989178020676576,3.968806853188922,25.79462102689487,102.31,1.0400000000000063,-0.03000000000000025,3.804498801048428,4.0,100.7837,0.7425798961484764,5.046883988152895,1.667696,4.828026846244748,-0.0289673234211002,0.4500000000000002,1.0400000000000063,72.28486646884271,-0.1350505084538389
2000-10-31,14171.37872659699,3.5021083223492955,5.74,6.12,-0.3799999999999999,103.88,0.015228966903699,32.7,0.0575902393891397,13872.704414738082,0.6511623576952896,9.058183836905975,92.6179,23.63,0.1386833875339506,1429.4000244140625,-0.0049617746918859,87.20218387583547,3.508492616022997,3.95582086281655,99.83482,4.525106809429952,4.048760303640964,2.3142184859096693,50.06883891693439,103.88,1.5699999999999932,-0.05999999999999961,3.775562754977546,3.95582086281655,100.6012,0.691304707913365,4.537465565928267,1.7999443082993882,4.451469064576807,0.0606618366085531,-0.34000000000000075,1.5699999999999932,67.8220382824625,0.0854335563084128
2000-11-30,14207.881237121132,3.164733914852169,5.72,5.92,-0.2000000000000001,104.4,0.0049932886539908,33.61,0.0274485638338064,13952.64248639458,0.5762255813046346,8.909135554750813,92.6438,29.65,0.2269450342449179,1314.949951171875,-0.083456187923591,87.5429909893175,3.4733658268630774,3.903891013942152,99.49148,4.533035603548355,4.161842332460974,1.8491278756576968,35.14274225975069,104.4,0.5200000000000102,-0.020000000000000462,3.854942726110555,3.903891013942152,100.3866,0.7388423436964331,3.973172352551901,1.9631223715109745,4.574285752844154,0.0188824579615932,-0.04999999999999982,0.5200000000000102,34.015594541910346,0.0188452934786724
2000-12-31,14229.765,2.9055943095086967,5.24,5.32,-0.08,103.28,-0.0107859289101513,26.72,-0.2294112930685693,14015.065,0.4473884690035401,8.636545970719034,92.3415,26.85,-0.0991963044888606,1320.280029296875,0.0040452525456847,87.9020311222318,3.4271,3.9,99.1219,4.57,4.291771976814318,0.7397718173229428,3.7267080745341463,103.28,-1.1200000000000045,-0.47999999999999954,3.98272458139195,3.9,100.1366,0.796882753993744,3.5021083223492955,2.109359,3.7698485910728996,0.0562327750451049,-0.21999999999999975,-1.1200000000000045,49.39051918735895,0.0125026835322085
2001-01-31,14217.456821461192,2.697444218149214,5.16,4.6,0.5600000000000005,103.73,0.0043476229053496,28.62,0.06869342545986,14050.83251388912,0.2552076204364484,8.151690375894027,91.902,22.02,-0.1983146896603399,1366.010009765625,0.0340502314092609,88.2460326316555,3.394019462898953,3.986401614617926,98.78488,4.644742179875901,4.395773030136985,0.3976490637767949,3.5081374321880743,103.73,0.45000000000000284,-0.08000000000000007,4.069254539624323,3.986401614617926,99.83482,0.94073106777528,3.164733914852169,2.218759347128523,3.0734226950164922,-0.05224485096542,-0.03000000000000025,0.45000000000000284,25.79462102689487,-0.0654206736467609
2001-02-28,14194.1181815817,2.49801682997266,5.1,4.47,0.6299999999999999,104.57,0.0080653341667606,27.35,-0.0453892452603146,14078.434012230124,0.196440305680956,7.622596330177456,91.3034,28.35,0.2526758988792273,1239.93994140625,-0.0968311448208673,88.54417116556914,3.382342369414544,4.107931220244678,98.52654,4.727525206273866,4.440759661710825,-0.5668458865284554,-10.533202486097482,104.57,0.8399999999999892,-0.0600000000000005,4.063400566413611,4.107931220244678,99.49148,0.9870468597427796,2.9055943095086967,2.292801794805749,3.968806853188922,-0.0203130024369014,-0.05999999999999961,0.8399999999999892,50.06883891693439,0.031173543642313
2001-03-31,14183.12,2.1975051856706784,4.89,4.09,0.7999999999999998,106.28,0.0162204172811155,26.37,-0.0364895285027949,14130.7,0.3712485900382978,7.173991427415549,91.1162,28.64,0.0101773119186837,1160.3299560546875,-0.0663585345479358,88.8661829130291,3.393488,4.233333,98.35949,4.81,4.447283025772153,-1.122295725249156,-1.8242740134028268,106.28,1.710000000000008,-0.20999999999999996,4.011363640172116,4.233333,99.1219,0.9086194149042992,2.697444218149214,2.345981,2.3142184859096693,0.0923237506366766,-0.020000000000000462,1.710000000000008,35.14274225975069,0.0831327185739715
